[epoch 0001] loss_clf=1.101825 loss_transfer=0.089161 train_acc=0.2893 acc=0.3539
[epoch 0002] loss_clf=1.106046 loss_transfer=1.896297 train_acc=0.3377 acc=0.2077
[epoch 0003] loss_clf=1.120686 loss_transfer=2.981774 train_acc=0.2694 acc=0.3533
[epoch 0004] loss_clf=1.090175 loss_transfer=1.040376 train_acc=0.3952 acc=0.5171
[epoch 0005] loss_clf=1.077368 loss_transfer=0.039442 train_acc=0.4905 acc=0.7242
[epoch 0006] loss_clf=1.068956 loss_transfer=0.026118 train_acc=0.6147 acc=0.7699
[epoch 0007] loss_clf=1.054614 loss_transfer=0.028813 train_acc=0.6960 acc=0.7699
[epoch 0008] loss_clf=1.036329 loss_transfer=0.033889 train_acc=0.6992 acc=0.7516
[epoch 0009] loss_clf=1.012637 loss_transfer=0.050293 train_acc=0.7091 acc=0.7696
[epoch 0010] loss_clf=0.995129 loss_transfer=0.040305 train_acc=0.7159 acc=0.7236
[epoch 0011] loss_clf=0.954796 loss_transfer=0.076855 train_acc=0.7290 acc=0.7840
[epoch 0012] loss_clf=0.938492 loss_transfer=0.049287 train_acc=0.7377 acc=0.7478
[epoch 0013] loss_clf=0.883484 loss_transfer=0.113765 train_acc=0.7448 acc=0.8229
[epoch 0014] loss_clf=0.876425 loss_transfer=0.063207 train_acc=0.7425 acc=0.7510
[epoch 0015] loss_clf=0.811479 loss_transfer=0.185079 train_acc=0.7571 acc=0.7731
[epoch 0016] loss_clf=0.848245 loss_transfer=0.064591 train_acc=0.7151 acc=0.7599
[epoch 0017] loss_clf=0.756070 loss_transfer=0.175002 train_acc=0.7647 acc=0.8253
[epoch 0018] loss_clf=0.750694 loss_transfer=0.088819 train_acc=0.7885 acc=0.7696
[epoch 0019] loss_clf=0.677428 loss_transfer=0.158962 train_acc=0.7940 acc=0.8326
[epoch 0020] loss_clf=0.678187 loss_transfer=0.103984 train_acc=0.8171 acc=0.7672
[epoch 0021] loss_clf=0.622587 loss_transfer=0.201507 train_acc=0.8052 acc=0.7484
[epoch 0022] loss_clf=0.691509 loss_transfer=0.107668 train_acc=0.7766 acc=0.7985
[epoch 0023] loss_clf=0.640780 loss_transfer=0.349928 train_acc=0.7837 acc=0.7384
[epoch 0024] loss_clf=0.661536 loss_transfer=0.095980 train_acc=0.8179 acc=0.8103
[epoch 0025] loss_clf=0.575895 loss_transfer=0.105400 train_acc=0.8258 acc=0.7737
[epoch 0026] loss_clf=0.541657 loss_transfer=0.165760 train_acc=0.8123 acc=0.7773
[epoch 0027] loss_clf=0.606547 loss_transfer=0.191076 train_acc=0.7107 acc=0.7643
[epoch 0028] loss_clf=0.588156 loss_transfer=0.111921 train_acc=0.7909 acc=0.8035
[epoch 0029] loss_clf=0.556404 loss_transfer=0.204407 train_acc=0.8282 acc=0.8061
[epoch 0030] loss_clf=0.515534 loss_transfer=0.089934 train_acc=0.8766 acc=0.7882
[epoch 0031] loss_clf=0.457350 loss_transfer=0.137977 train_acc=0.8532 acc=0.8282
[epoch 0032] loss_clf=0.480468 loss_transfer=0.120651 train_acc=0.8250 acc=0.7652
[epoch 0033] loss_clf=0.463609 loss_transfer=0.185296 train_acc=0.8290 acc=0.7979
[epoch 0034] loss_clf=0.534845 loss_transfer=0.162279 train_acc=0.7337 acc=0.8091
