[epoch 0001] loss_clf=1.101681 loss_transfer=0.091048 train_acc=0.2996 acc=0.3427
[epoch 0002] loss_clf=1.106431 loss_transfer=2.035456 train_acc=0.3464 acc=0.3406
[epoch 0003] loss_clf=1.111140 loss_transfer=2.478166 train_acc=0.2917 acc=0.4272
[epoch 0004] loss_clf=1.094064 loss_transfer=2.687912 train_acc=0.3726 acc=0.3883
[epoch 0005] loss_clf=1.084540 loss_transfer=0.089670 train_acc=0.4718 acc=0.4800
[epoch 0006] loss_clf=1.078275 loss_transfer=0.033130 train_acc=0.6147 acc=0.5398
[epoch 0007] loss_clf=1.071688 loss_transfer=0.027380 train_acc=0.6782 acc=0.5687
[epoch 0008] loss_clf=1.060915 loss_transfer=0.026914 train_acc=0.7079 acc=0.5737
[epoch 0009] loss_clf=1.045380 loss_transfer=0.033632 train_acc=0.7083 acc=0.6008
[epoch 0010] loss_clf=1.028983 loss_transfer=0.035361 train_acc=0.7246 acc=0.6249
[epoch 0011] loss_clf=0.997811 loss_transfer=0.057593 train_acc=0.7401 acc=0.6352
[epoch 0012] loss_clf=0.973088 loss_transfer=0.052717 train_acc=0.7222 acc=0.6429
[epoch 0013] loss_clf=0.925669 loss_transfer=0.109176 train_acc=0.7381 acc=0.6344
[epoch 0014] loss_clf=0.915803 loss_transfer=0.117749 train_acc=0.6655 acc=0.6992
[epoch 0015] loss_clf=0.904985 loss_transfer=0.065027 train_acc=0.7238 acc=0.6715
[epoch 0016] loss_clf=0.828089 loss_transfer=0.106250 train_acc=0.7746 acc=0.7001
[epoch 0017] loss_clf=0.783128 loss_transfer=0.105808 train_acc=0.7798 acc=0.7092
[epoch 0018] loss_clf=0.722235 loss_transfer=0.151106 train_acc=0.7968 acc=0.6906
[epoch 0019] loss_clf=0.739098 loss_transfer=0.096924 train_acc=0.7940 acc=0.6747
[epoch 0020] loss_clf=0.676790 loss_transfer=0.512501 train_acc=0.7758 acc=0.6120
[epoch 0021] loss_clf=0.840214 loss_transfer=0.119502 train_acc=0.6417 acc=0.6676
[epoch 0022] loss_clf=0.718976 loss_transfer=0.124186 train_acc=0.7663 acc=0.7048
[epoch 0023] loss_clf=0.676166 loss_transfer=0.122726 train_acc=0.7992 acc=0.6629
[epoch 0024] loss_clf=0.649293 loss_transfer=0.189552 train_acc=0.7571 acc=0.7113
[epoch 0025] loss_clf=0.667448 loss_transfer=0.164489 train_acc=0.7635 acc=0.6780
[epoch 0026] loss_clf=0.611512 loss_transfer=0.135056 train_acc=0.7794 acc=0.7157
[epoch 0027] loss_clf=0.564144 loss_transfer=0.123834 train_acc=0.8460 acc=0.7171
[epoch 0028] loss_clf=0.510156 loss_transfer=0.138668 train_acc=0.8548 acc=0.7204
[epoch 0029] loss_clf=0.488902 loss_transfer=0.140361 train_acc=0.8647 acc=0.7136
[epoch 0030] loss_clf=0.478402 loss_transfer=0.167177 train_acc=0.8317 acc=0.7219
[epoch 0031] loss_clf=0.560691 loss_transfer=0.209386 train_acc=0.7897 acc=0.6786
[epoch 0032] loss_clf=0.573697 loss_transfer=0.222998 train_acc=0.7496 acc=0.7248
[epoch 0033] loss_clf=0.520904 loss_transfer=0.105508 train_acc=0.8321 acc=0.7130
[epoch 0034] loss_clf=0.461966 loss_transfer=0.134802 train_acc=0.8619 acc=0.7283
[epoch 0035] loss_clf=0.439317 loss_transfer=0.112863 train_acc=0.8849 acc=0.7124
[epoch 0036] loss_clf=0.432633 loss_transfer=0.214587 train_acc=0.8698 acc=0.7216
[epoch 0037] loss_clf=0.430852 loss_transfer=0.117011 train_acc=0.8706 acc=0.7319
[epoch 0038] loss_clf=0.379534 loss_transfer=0.137564 train_acc=0.8766 acc=0.7410
[epoch 0039] loss_clf=0.400267 loss_transfer=0.122889 train_acc=0.8647 acc=0.7319
[epoch 0040] loss_clf=0.386616 loss_transfer=0.149449 train_acc=0.8512 acc=0.7127
[epoch 0041] loss_clf=0.426918 loss_transfer=0.134291 train_acc=0.8345 acc=0.7384
